galaxy_id,NYU_id,z_source_id,ra,dec,z,r,r_limit,completeness,M_r,stellar_mass,g-r
8605,50789,-1,245.624197832,-0.441265225,0.044898,17.5195999,17.6604004,0.8077,-18.1490955,9.3226185,0.5928593
17417,74691,-1,202.338698029,-0.944229355,0.013608,17.1860008,17.7222996,0.9643,-15.8281536,8.1310511,0.2789164
33004,115831,-1,185.797648898,-3.491078503,0.011223,16.3789997,17.6499004,0.8355,-16.2994366,8.1422491,0.1412163
14711,67076,-1,225.959551842,0.565424402,0.02252,17.7097015,17.7134991,0.9,-16.4434586,8.4424086,0.3228569
25518,94896,-1,183.291345567,1.192326033,0.021303,17.6413002,17.6945,0.8494,-16.3381252,8.4579735,0.3978481
20294,81980,-1,189.455792038,-0.157705823,0.138616,16.9138012,17.7064991,0.9438,-21.2751541,10.8862219,0.9173203
9010,51792,-1,247.541103902,0.380767888,0.114128,16.6148014,17.6767006,0.8462,-21.1260147,10.8860512,0.9891319
256891,708096,-1,58.000211824,0.016380795,0.082929,17.3206005,17.7798996,0.9587,-19.6831875,10.3056736,0.949131
8599,50780,-1,245.151628667,-0.505468116,0.068962,16.8556004,17.6604004,0.8077,-19.7330475,10.3001823,0.9702644
256890,708095,-1,57.944209245,0.077146969,0.167167,17.0663013,17.7798996,0.9587,-21.5648727,11.0386839,0.9632092
8615,50812,-1,246.034388841,-0.473288394,0.142443,16.592001,17.6604004,0.7826,-21.6612358,11.0007219,0.9207268
8483,50559,-1,239.463443797,-0.454637415,0.158091,17.5501003,17.6602993,0.9085,-20.9482555,10.7768526,0.9380989
8670,51013,-1,237.942147739,-0.076578688,0.113826,16.7308998,17.6658001,0.8824,-21.0021763,10.7883415,0.9250107
8601,50783,-1,245.367351214,-0.45708113,0.059077,15.3290997,17.6604004,0.8077,-20.919138,10.6588011,0.8123131
8815,51303,-1,247.600037192,-0.084795106,0.113344,16.8313999,17.6658001,0.8462,-20.8886185,10.6740131,0.8654041
9736,54360,-1,210.517254763,-1.207838635,0.024536,17.4854012,17.7635994,0.9286,-16.7633724,8.8851128,0.6323051
10442,56582,-1,197.184506096,-0.766834962,0.018677,16.7894001,17.7155991,0.927,-16.9119205,8.8904648,0.6282425
8863,51488,-1,237.865911303,0.235595301,0.087763,17.3055,17.6767006,0.8824,-19.8455524,9.9333715,0.4926624
22089,86529,-1,195.875906256,0.390655256,0.07949,17.4204998,17.7007999,0.8791,-19.5009441,9.9452896,0.6594887
8595,50770,-1,244.873927693,-0.507236044,0.153551,17.4332008,17.6604004,0.7818,-21.0023365,10.8382053,0.9683914
8858,51480,-1,237.601092671,0.376327753,0.092878,16.1643009,17.6767006,0.8377,-21.0997887,10.8574371,0.9585094
8592,50764,-1,244.491852792,-0.470568256,0.01661,16.8586998,17.6604004,0.7818,-16.6281796,8.3751574,0.207777
16020,70277,-1,212.546944749,0.86583668,0.02555,17.8369999,17.7122002,1.0,-16.5935326,8.377326,0.244833
9474,53864,-1,195.333541906,-1.192721377,0.159428,16.6410999,17.7224998,1.0,-21.867281,11.1107407,0.9097595
10398,56489,-1,193.526823987,-0.730667047,0.082838,15.3789997,17.7155991,0.9444,-21.623394,11.1015368,1.0041885
20292,81978,-1,189.522234565,-0.0270188,0.01251,13.8479996,17.7064991,0.9438,-18.8968029,9.9107819,0.7773533
256962,708625,-1,58.42783044,0.932006712,0.036937,16.3185005,17.7880001,0.9587,-18.8838501,9.8794613,0.8778133
8749,51172,-1,242.44633026,-0.08433306,0.06998,16.9568005,17.6658001,0.808,-19.6665478,10.2181759,0.9045906
8785,51234,-1,243.583203908,-0.031562947,0.030811,15.1700001,17.6658001,0.8473,-19.627882,10.2057285,0.9137402
22098,86547,-1,196.60842627,0.276750096,0.090277,17.2224998,17.7007999,0.8493,-19.985836,10.0255032,0.5478172
8458,46796,-1,56.150921716,0.979238841,0.104442,17.1953011,17.6917,0.9826,-20.3334637,10.0154715,0.4295654
256890,708095,-1,57.944209245,0.077146969,0.167167,17.0663013,17.7798996,0.9587,-21.5648727,11.0386839,0.9632092
9476,53872,-1,195.823515685,-1.176175357,0.168431,17.4365997,17.7224998,0.8493,-21.2299767,11.0379934,1.049942
8612,50806,-1,245.930964165,-0.437502672,0.141438,17.4715004,17.6604004,0.7826,-20.7643299,10.7491112,1.0109043
8699,51076,-1,240.170975545,-0.077270064,0.155963,16.7105999,17.6658001,0.9085,-21.6922989,10.7321148,0.5582066
20294,81980,-1,189.455792038,-0.157705823,0.138616,16.9138012,17.7064991,0.9438,-21.2751541,10.8862219,0.9173203
9010,51792,-1,247.541103902,0.380767888,0.114128,16.6148014,17.6767006,0.8462,-21.1260147,10.8860512,0.9891319
8863,51488,-1,237.865911303,0.235595301,0.087763,17.3055,17.6767006,0.8824,-19.8455524,9.9333715,0.4926624
22089,86529,-1,195.875906256,0.390655256,0.07949,17.4204998,17.7007999,0.8791,-19.5009441,9.9452896,0.6594887
256930,708501,-1,57.088745558,1.001303225,0.039761,16.1709003,17.7880001,0.9587,-19.1889076,10.0876465,0.8270988
22107,86566,-1,197.242158996,0.310133953,0.081231,17.5601006,17.7007999,0.927,-19.4022617,10.0829277,0.8711185
8618,50818,-1,246.268157929,-0.426997578,0.046538,17.5937004,17.6604004,0.7826,-18.1595516,9.2518749,0.5209465
9734,54358,-1,210.471091551,-1.105123919,0.029334,16.6260014,17.7224998,0.9052,-18.0842438,9.2608957,0.5055199
15557,69403,-1,183.12847781,0.894218188,0.02115,17.4825001,17.7120991,0.8494,-16.42272,8.4846964,0.3462849
16752,73502,-1,170.944952418,-1.041598988,0.018856,17.3019009,17.7222004,0.9432,-16.4653244,8.5074844,0.3877182
8615,50812,-1,246.034388841,-0.473288394,0.142443,16.592001,17.6604004,0.7826,-21.6612358,11.0007219,0.9207268
8860,51485,-1,237.798292336,0.319618635,0.093055,15.7481995,17.6767006,0.8824,-21.5210247,11.0008278,0.9518852
256937,708518,-1,57.248395099,0.925972653,0.035766,14.7732992,17.7880001,0.9587,-20.3596973,10.3511639,0.7414207
8617,50817,-1,246.25277176,-0.477519735,0.097285,17.3140011,17.6604004,0.7826,-20.0566082,10.3363848,0.7958584
19419,80403,-1,141.485683397,-0.084930419,0.017348,17.6583004,17.7800999,0.8834,-15.9307423,8.0879736,0.2204857
30700,108265,-1,48.453592067,-8.147307523,0.013711,17.0876999,17.6898003,0.8389,-15.9324331,8.0937815,0.1222601
8449,46745,-1,55.585487384,1.021469823,0.037566,16.1357002,17.6917,0.9826,-19.1321526,9.6884069,0.5488777
22122,86590,-1,198.110836425,0.410291559,0.063804,17.4577999,17.7007999,0.7904,-18.9780254,9.6732502,0.5688992
256930,708501,-1,57.088745558,1.001303225,0.039761,16.1709003,17.7880001,0.9587,-19.1889076,10.0876465,0.8270988
22107,86566,-1,197.242158996,0.310133953,0.081231,17.5601006,17.7007999,0.927,-19.4022617,10.0829277,0.8711185
256920,708465,-1,56.837614756,0.933113958,0.0704,17.3041,17.7880001,0.9587,-19.3629322,9.66395,0.4542675
8449,46745,-1,55.585487384,1.021469823,0.037566,16.1357002,17.6917,0.9826,-19.1321526,9.6884069,0.5488777
9473,53863,-1,195.22702975,-1.224238247,0.047345,17.8215008,17.7224998,1.0,-17.9783669,9.0809965,0.4115849
161458,426848,-1,219.069271561,-1.131195502,0.03977,17.4927006,17.7803001,0.8387,-17.9325199,9.0688362,0.4064026
21261,84845,-1,145.775163026,0.320233202,0.024929,17.2339001,17.7007008,0.9419,-17.1666222,8.4077721,0.1003704
26065,96871,-1,24.265880394,13.054403993,0.021269,17.6036015,17.6488991,0.8274,-16.3922367,8.390523,0.3308315
20294,81980,-1,189.455792038,-0.157705823,0.138616,16.9138012,17.7064991,0.9438,-21.2751541,10.8862219,0.9173203
9010,51792,-1,247.541103902,0.380767888,0.114128,16.6148014,17.6767006,0.8462,-21.1260147,10.8860512,0.9891319
9345,53622,-1,187.494540763,-1.210281963,0.080539,17.5379009,17.7224007,1.0,-19.4061184,10.0699692,0.837225
9355,53643,-1,188.659923402,-1.123391094,0.091395,17.4081001,17.7224007,0.8914,-19.8257771,10.0712099,0.6513882
8785,51234,-1,243.583203908,-0.031562947,0.030811,15.1700001,17.6658001,0.8473,-19.627882,10.2057285,0.9137402
8809,51285,-1,246.620131048,-0.020245512,0.084402,16.9162998,17.6658001,0.7826,-20.1368217,10.1820745,0.6676502
9369,53666,-1,189.693695637,-1.24946638,0.081154,17.7842999,17.6664009,1.0,-19.1839123,9.7568073,0.6387863
9531,53962,-1,198.183682059,-1.134034758,0.040534,16.5538006,17.7224998,0.7904,-18.8596554,9.7357388,0.7120228
256937,708518,-1,57.248395099,0.925972653,0.035766,14.7732992,17.7880001,0.9587,-20.3596973,10.3511639,0.7414207
8617,50817,-1,246.25277176,-0.477519735,0.097285,17.3140011,17.6604004,0.7826,-20.0566082,10.3363848,0.7958584
8956,51684,-1,243.705249509,0.406301631,0.16912,16.9917011,17.6767006,0.8473,-21.6786098,11.1554174,1.0274277
9367,53660,-1,189.393475667,-1.245808822,0.135349,16.4042015,17.7224998,1.0,-21.7385406,11.1655264,1.0217438
8609,50803,-1,245.875493706,-0.438384984,0.093846,16.3617001,17.6604004,0.7826,-20.9274464,10.7036009,0.9304161
8815,51303,-1,247.600037192,-0.084795106,0.113344,16.8313999,17.6658001,0.8462,-20.8886185,10.6740131,0.8654041
8861,51486,-1,237.79941025,0.297329851,0.03354,16.0007,17.6767006,0.8824,-18.9890404,9.7634363,0.6868896
22116,86577,-1,197.637598065,0.303912672,0.06273,17.0768013,17.7007999,0.927,-19.3253193,9.7759027,0.5924473
161458,426848,-1,219.069271561,-1.131195502,0.03977,17.4927006,17.7803001,0.8387,-17.9325199,9.0688362,0.4064026
10675,56990,-1,209.429148892,-0.762592203,0.029615,16.5580006,17.7157001,0.9052,-18.2044926,9.0482607,0.2409382
10230,56181,-1,183.353460157,-0.631328079,0.077877,17.2764015,17.7155991,0.8494,-19.5888977,10.1524076,0.8546085
8809,51285,-1,246.620131048,-0.020245512,0.084402,16.9162998,17.6658001,0.7826,-20.1368217,10.1820745,0.6676502
8634,50881,-1,249.49146879,-0.444785483,0.117633,16.1847,17.6604004,0.8071,-21.6279278,11.0944166,0.9557056
9798,54474,-1,213.813111954,-1.144211921,0.150167,16.778801,17.7635994,1.0,-21.6020031,11.0931807,1.0168705
22121,86588,-1,198.088746936,0.307921822,0.040445,17.0109005,17.7007999,0.7904,-18.4682808,9.1106281,0.1796856
161440,426812,-1,218.339303321,-1.051224945,0.029702,17.2896004,17.7803001,1.0,-17.4451847,9.1182995,0.6302757
9319,53581,-1,185.642600232,-1.169817557,0.061814,17.3854008,17.7224007,0.8698,-18.9984798,9.5270262,0.3629608
22123,86592,-1,198.148811814,0.226314854,0.081822,17.639101,17.7007999,0.7904,-19.3646698,9.5288734,0.3112659
8601,50783,-1,245.367351214,-0.45708113,0.059077,15.3290997,17.6604004,0.8077,-20.919138,10.6588011,0.8123131
8815,51303,-1,247.600037192,-0.084795106,0.113344,16.8313999,17.6658001,0.8462,-20.8886185,10.6740131,0.8654041
256892,708097,-1,58.016658979,0.036783138,0.082309,16.8082008,17.7798996,0.9587,-20.181736,10.4478168,0.9307709
8497,50583,-1,239.886103793,-0.423757457,0.120525,17.2922001,17.6602993,0.9085,-20.5645924,10.4464808,0.7648182
256891,708096,-1,58.000211824,0.016380795,0.082929,17.3206005,17.7798996,0.9587,-19.6831875,10.3056736,0.949131
8598,50776,-1,244.925607986,-0.4558338,0.079005,16.829401,17.6604004,0.7818,-20.0750446,10.2919426,0.7529831
8445,46716,-1,55.053212786,0.885918235,0.038776,16.9188004,17.6917,0.9826,-18.4468079,9.3029785,0.446785
10296,56318,-1,187.973149712,-0.743559195,0.048226,17.3589001,17.7155991,0.9355,-18.4831028,9.277688,0.3644562
8747,51169,-1,242.409487349,-0.01915834,0.123804,17.3822002,17.6658001,0.808,-20.5404396,10.5134439,0.7745972
9054,52007,-1,238.539947559,0.676395718,0.093705,16.776701,17.6716003,0.8083,-20.5099277,10.4938965,0.8062572
256920,708465,-1,56.837614756,0.933113958,0.0704,17.3041,17.7880001,0.9587,-19.3629322,9.66395,0.4542675
8449,46745,-1,55.585487384,1.021469823,0.037566,16.1357002,17.6917,0.9826,-19.1321526,9.6884069,0.5488777
161458,426848,-1,219.069271561,-1.131195502,0.03977,17.4927006,17.7803001,0.8387,-17.9325199,9.0688362,0.4064026
10675,56990,-1,209.429148892,-0.762592203,0.029615,16.5580006,17.7157001,0.9052,-18.2044926,9.0482607,0.2409382
9340,53615,-1,187.279711859,-1.193382198,0.032029,17.656601,17.7224007,0.8451,-17.2609768,8.8235617,0.4072533
161439,426811,-1,218.315965503,-1.140160089,0.01377,15.9210997,17.7803001,1.0,-17.0610332,8.8258247,0.4051819
11646,59803,-1,200.661163383,-0.281908283,0.013886,15.9893999,17.7129993,0.979,-17.0602627,8.7392111,0.4264336
11931,60370,-1,215.872440631,-0.377673685,0.031813,17.4654007,17.7129993,0.8271,-17.4676971,8.7129946,0.1652603
8634,50881,-1,249.49146879,-0.444785483,0.117633,16.1847,17.6604004,0.8071,-21.6279278,11.0944166,0.9557056
9798,54474,-1,213.813111954,-1.144211921,0.150167,16.778801,17.7635994,1.0,-21.6020031,11.0931807,1.0168705
22090,86530,-1,195.924472874,0.269202815,0.081274,17.1437016,17.7007999,0.8493,-19.8189621,10.2691603,0.8962364
22117,86579,-1,197.748156421,0.340048469,0.094253,17.5205002,17.7007999,0.927,-19.7798061,10.2430038,0.8630867
256930,708501,-1,57.088745558,1.001303225,0.039761,16.1709003,17.7880001,0.9587,-19.1889076,10.0876465,0.8270988
9050,51990,-1,237.876890901,0.701509517,0.093483,17.4511013,17.6716003,0.8824,-19.8321438,10.1117601,0.6675606
8483,50559,-1,239.463443797,-0.454637415,0.158091,17.5501003,17.6602993,0.9085,-20.9482555,10.7768526,0.9380989
8612,50806,-1,245.930964165,-0.437502672,0.141438,17.4715004,17.6604004,0.7826,-20.7643299,10.7491112,1.0109043
9023,51819,-1,248.685882619,0.402132206,0.025652,16.0889015,17.6767006,0.8071,-18.2963505,9.4059048,0.5818729
9371,53671,-1,189.787440007,-1.096286481,0.048279,17.5318012,17.7224998,0.9438,-18.2902699,9.3981314,0.6390762
9474,53864,-1,195.333541906,-1.192721377,0.159428,16.6410999,17.7224998,1.0,-21.867281,11.1107407,0.9097595
10398,56489,-1,193.526823987,-0.730667047,0.082838,15.3789997,17.7155991,0.9444,-21.623394,11.1015368,1.0041885
256892,708097,-1,58.016658979,0.036783138,0.082309,16.8082008,17.7798996,0.9587,-20.181736,10.4478168,0.9307709
8497,50583,-1,239.886103793,-0.423757457,0.120525,17.2922001,17.6602993,0.9085,-20.5645924,10.4464808,0.7648182
158765,418873,-1,230.1041375,-1.042542699,0.053628,17.4707012,17.7656994,1.0,-18.6226578,9.1864033,0.2560234
10408,56511,-1,194.328434899,-0.774003468,0.04671,17.3547001,17.7155991,0.8963,-18.4290009,9.1872673,0.2522202
23979,91055,-1,201.918838179,0.687981445,0.018349,17.4104004,17.7000008,0.8957,-16.3082676,8.2613068,0.1636066
24100,91284,-1,210.401346131,0.794145118,0.0249,17.8841,17.7000008,0.8776,-16.4507084,8.2484875,0.1419601
11463,59497,-1,189.526559905,-0.403617837,0.025425,17.2932014,17.7129002,0.9438,-17.0710831,8.6659842,0.3323784
11968,60451,-1,217.587340988,-0.332481191,0.030333,17.7548008,17.7131004,0.9386,-17.0575027,8.6594152,0.3191376
10230,56181,-1,183.353460157,-0.631328079,0.077877,17.2764015,17.7155991,0.8494,-19.5888977,10.1524076,0.8546085
8682,51036,-1,238.931876736,-0.15255137,0.085452,17.6729012,17.6658001,0.8083,-19.3974075,10.1405611,0.8786907
256937,708518,-1,57.248395099,0.925972653,0.035766,14.7732992,17.7880001,0.9587,-20.3596973,10.3511639,0.7414207
8617,50817,-1,246.25277176,-0.477519735,0.097285,17.3140011,17.6604004,0.7826,-20.0566082,10.3363848,0.7958584
10230,56181,-1,183.353460157,-0.631328079,0.077877,17.2764015,17.7155991,0.8494,-19.5888977,10.1524076,0.8546085
8682,51036,-1,238.931876736,-0.15255137,0.085452,17.6729012,17.6658001,0.8083,-19.3974075,10.1405611,0.8786907
8598,50776,-1,244.925607986,-0.4558338,0.079005,16.829401,17.6604004,0.7818,-20.0750446,10.2919426,0.7529831
8811,51290,-1,246.858887125,-0.053595818,0.086023,17.6868,17.6658001,0.7826,-19.397686,10.2747154,0.9840298
8671,51014,-1,237.945146771,-0.105174657,0.054457,14.7428999,17.6658001,0.8824,-21.3074932,10.9658136,0.9802723
8461,46808,-1,56.243410911,0.936543274,0.130701,16.6780014,17.6917,0.9826,-21.3741474,10.9504528,0.9631939
8461,46808,-1,56.243410911,0.936543274,0.130701,16.6780014,17.6917,0.9826,-21.3741474,10.9504528,0.9631939
9586,54052,-1,200.184320847,-1.097785843,0.115763,16.4573002,17.7224998,0.8105,-21.3166218,10.9513674,0.9843216
8808,51284,-1,246.605547231,-0.063450028,0.053993,17.2373009,17.6658001,0.7826,-18.8472061,9.4518576,0.4329758
8381,46339,-1,50.827048039,0.939851718,0.03649,16.5292015,17.6762009,0.9783,-18.67589,9.462924,0.5099239
9868,54616,-1,226.062858799,-1.051753147,0.037215,17.3269997,17.7658997,1.0,-17.9621792,8.953476,0.2743282
11623,59763,-1,199.505527171,-0.301930363,0.032342,17.4444008,17.7129993,0.9306,-17.4962673,8.9396467,0.4368858
8618,50818,-1,246.268157929,-0.426997578,0.046538,17.5937004,17.6604004,0.7826,-18.1595516,9.2518749,0.5209465
9734,54358,-1,210.471091551,-1.105123919,0.029334,16.6260014,17.7224998,0.9052,-18.0842438,9.2608957,0.5055199
8863,51488,-1,237.865911303,0.235595301,0.087763,17.3055,17.6767006,0.8824,-19.8455524,9.9333715,0.4926624
22089,86529,-1,195.875906256,0.390655256,0.07949,17.4204998,17.7007999,0.8791,-19.5009441,9.9452896,0.6594887
8483,50559,-1,239.463443797,-0.454637415,0.158091,17.5501003,17.6602993,0.9085,-20.9482555,10.7768526,0.9380989
8612,50806,-1,245.930964165,-0.437502672,0.141438,17.4715004,17.6604004,0.7826,-20.7643299,10.7491112,1.0109043
8858,51480,-1,237.601092671,0.376327753,0.092878,16.1643009,17.6767006,0.8377,-21.0997887,10.8574371,0.9585094
22075,86506,-1,195.286117048,0.319198768,0.132941,17.0416012,17.7007008,0.8791,-21.0562496,10.8522062,0.9512367
256891,708096,-1,58.000211824,0.016380795,0.082929,17.3206005,17.7798996,0.9587,-19.6831875,10.3056736,0.949131
8598,50776,-1,244.925607986,-0.4558338,0.079005,16.829401,17.6604004,0.7818,-20.0750446,10.2919426,0.7529831
8598,50776,-1,244.925607986,-0.4558338,0.079005,16.829401,17.6604004,0.7818,-20.0750446,10.2919426,0.7529831
8811,51290,-1,246.858887125,-0.053595818,0.086023,17.6868,17.6658001,0.7826,-19.397686,10.2747154,0.9840298
20142,81715,-1,180.431959158,-0.184488715,0.16694,16.2833004,17.7064991,0.9244,-22.3808842,11.4756804,1.0495167
37888,127773,-1,194.476267638,-1.98102979,0.167694,16.1958008,17.6485996,0.8097,-22.4478245,11.4824553,1.0641308
256891,708096,-1,58.000211824,0.016380795,0.082929,17.3206005,17.7798996,0.9587,-19.6831875,10.3056736,0.949131
8599,50780,-1,245.151628667,-0.505468116,0.068962,16.8556004,17.6604004,0.8077,-19.7330475,10.3001823,0.9702644
256937,708518,-1,57.248395099,0.925972653,0.035766,14.7732992,17.7880001,0.9587,-20.3596973,10.3511639,0.7414207
8617,50817,-1,246.25277176,-0.477519735,0.097285,17.3140011,17.6604004,0.7826,-20.0566082,10.3363848,0.7958584
10230,56181,-1,183.353460157,-0.631328079,0.077877,17.2764015,17.7155991,0.8494,-19.5888977,10.1524076,0.8546085
8682,51036,-1,238.931876736,-0.15255137,0.085452,17.6729012,17.6658001,0.8083,-19.3974075,10.1405611,0.8786907
161458,426848,-1,219.069271561,-1.131195502,0.03977,17.4927006,17.7803001,0.8387,-17.9325199,9.0688362,0.4064026
10675,56990,-1,209.429148892,-0.762592203,0.029615,16.5580006,17.7157001,0.9052,-18.2044926,9.0482607,0.2409382
8617,50817,-1,246.25277176,-0.477519735,0.097285,17.3140011,17.6604004,0.7826,-20.0566082,10.3363848,0.7958584
8792,51249,-1,244.581482286,-0.01709336,0.07908,17.2158012,17.6658001,0.7818,-19.6813622,10.3260279,0.9909134
8596,50773,-1,244.921955895,-0.503260975,0.152372,16.8049011,17.6604004,0.7818,-21.6029282,10.9919786,0.8903961
8615,50812,-1,246.034388841,-0.473288394,0.142443,16.592001,17.6604004,0.7826,-21.6612358,11.0007219,0.9207268
256892,708097,-1,58.016658979,0.036783138,0.082309,16.8082008,17.7798996,0.9587,-20.181736,10.4478168,0.9307709
8497,50583,-1,239.886103793,-0.423757457,0.120525,17.2922001,17.6602993,0.9085,-20.5645924,10.4464808,0.7648182
22093,86537,-1,196.190722221,0.233200964,0.091923,17.4005013,17.7007999,0.8493,-19.8497353,9.9775639,0.494606
8597,50774,-1,244.935564385,-0.47924509,0.059362,16.3542004,17.6604004,0.7818,-19.9331245,9.9787073,0.5581322
9531,53962,-1,198.183682059,-1.134034758,0.040534,16.5538006,17.7224998,0.7904,-18.8596554,9.7357388,0.7120228
9772,54429,-1,212.484824604,-1.240038154,0.024648,14.5316992,17.7635994,1.0,-19.8435917,9.719512,0.3333511
11682,59859,-1,202.212351563,-0.365463142,0.021745,17.5394001,17.7129993,0.9643,-16.5181885,8.597683,0.4837341
13147,63296,-1,205.532765705,0.010247091,0.025179,17.3973007,17.7129993,0.7953,-16.9666996,8.5803366,0.3011742
158765,418873,-1,230.1041375,-1.042542699,0.053628,17.4707012,17.7656994,1.0,-18.6226578,9.1864033,0.2560234
10575,56783,-1,201.984071623,-0.737746513,0.054818,17.5561008,17.7155991,0.8957,-18.5826511,9.1974058,0.2355232
10948,57568,-1,227.24118977,-0.704659753,0.037797,17.1090012,17.7157993,0.8923,-18.1897831,9.1601305,0.3594742
11774,60046,-1,208.260777269,-0.238445696,0.032336,16.8443012,17.7129993,0.9333,-18.1040382,9.1295223,0.3275795
22098,86547,-1,196.60842627,0.276750096,0.090277,17.2224998,17.7007999,0.8493,-19.985836,10.0255032,0.5478172
8458,46796,-1,56.150921716,0.979238841,0.104442,17.1953011,17.6917,0.9826,-20.3334637,10.0154715,0.4295654
9059,52032,-1,240.015527809,0.701622852,0.155937,17.5314007,17.6716003,0.9085,-20.9505272,10.920208,1.0784931
8461,46808,-1,56.243410911,0.936543274,0.130701,16.6780014,17.6917,0.9826,-21.3741474,10.9504528,0.9631939
10575,56783,-1,201.984071623,-0.737746513,0.054818,17.5561008,17.7155991,0.8957,-18.5826511,9.1974058,0.2355232
10808,57279,-1,216.420060538,-0.660571739,0.050023,17.5526009,17.7157001,0.8632,-18.3727722,9.2233791,0.3613091
8861,51486,-1,237.79941025,0.297329851,0.03354,16.0007,17.6767006,0.8824,-18.9890404,9.7634363,0.6868896
22116,86577,-1,197.637598065,0.303912672,0.06273,17.0768013,17.7007999,0.927,-19.3253193,9.7759027,0.5924473
8747,51169,-1,242.409487349,-0.01915834,0.123804,17.3822002,17.6658001,0.808,-20.5404396,10.5134439,0.7745972
8942,51665,-1,243.179393262,0.379978142,0.044441,15.3270998,17.6767006,0.8473,-20.2699451,10.5269852,0.9181633
8917,51609,-1,241.87796657,0.317386871,0.146994,17.3704014,17.6767006,0.8442,-20.9129505,10.4770489,0.6339359
9054,52007,-1,238.539947559,0.676395718,0.093705,16.776701,17.6716003,0.8083,-20.5099277,10.4938965,0.8062572
8449,46745,-1,55.585487384,1.021469823,0.037566,16.1357002,17.6917,0.9826,-19.1321526,9.6884069,0.5488777
9623,54107,-1,201.811092056,-1.152910977,0.067204,17.3153,17.7224998,0.8957,-19.24613,9.6940546,0.530323
8634,50881,-1,249.49146879,-0.444785483,0.117633,16.1847,17.6604004,0.8071,-21.6279278,11.0944166,0.9557056
9798,54474,-1,213.813111954,-1.144211921,0.150167,16.778801,17.7635994,1.0,-21.6020031,11.0931807,1.0168705
8634,50881,-1,249.49146879,-0.444785483,0.117633,16.1847,17.6604004,0.8071,-21.6279278,11.0944166,0.9557056
9748,54381,-1,210.83688871,-1.229021619,0.163092,16.9015007,17.7635994,0.9286,-21.6711426,11.0734787,0.958498
9340,53615,-1,187.279711859,-1.193382198,0.032029,17.656601,17.7224007,0.8451,-17.2609768,8.8235617,0.4072533
161439,426811,-1,218.315965503,-1.140160089,0.01377,15.9210997,17.7803001,1.0,-17.0610332,8.8258247,0.4051819
256891,708096,-1,58.000211824,0.016380795,0.082929,17.3206005,17.7798996,0.9587,-19.6831875,10.3056736,0.949131
8598,50776,-1,244.925607986,-0.4558338,0.079005,16.829401,17.6604004,0.7818,-20.0750446,10.2919426,0.7529831
8238,45656,-1,44.288792331,0.893492592,0.072499,17.4025002,17.6499004,0.9565,-19.3186893,9.7907448,0.5966492
22116,86577,-1,197.637598065,0.303912672,0.06273,17.0768013,17.7007999,0.927,-19.3253193,9.7759027,0.5924473
256891,708096,-1,58.000211824,0.016380795,0.082929,17.3206005,17.7798996,0.9587,-19.6831875,10.3056736,0.949131
8598,50776,-1,244.925607986,-0.4558338,0.079005,16.829401,17.6604004,0.7818,-20.0750446,10.2919426,0.7529831
10575,56783,-1,201.984071623,-0.737746513,0.054818,17.5561008,17.7155991,0.8957,-18.5826511,9.1974058,0.2355232
10808,57279,-1,216.420060538,-0.660571739,0.050023,17.5526009,17.7157001,0.8632,-18.3727722,9.2233791,0.3613091
12133,60773,-1,227.466895117,-0.384700324,0.071167,14.3245001,17.7131004,0.8923,-22.3275547,11.4138374,1.0299892
15018,67782,-1,248.022378516,0.456589178,0.163963,16.4700012,17.7136993,0.8071,-22.1280613,11.4044619,1.0947628
