galaxy_id,NYU_id,z_source_id,ra,dec,z,r,r_limit,completeness,M_r,stellar_mass,g-r
9473,53863,-1,195.22702975,-1.224238247,0.047345,17.8215008,17.7224998,1.0,-17.9783669,9.0809965,0.4115849
161458,426848,-1,219.069271561,-1.131195502,0.03977,17.4927006,17.7803001,0.8387,-17.9325199,9.0688362,0.4064026
22121,86588,-1,198.088746936,0.307921822,0.040445,17.0109005,17.7007999,0.7904,-18.4682808,9.1106281,0.1796856
161440,426812,-1,218.339303321,-1.051224945,0.029702,17.2896004,17.7803001,1.0,-17.4451847,9.1182995,0.6302757
22093,86537,-1,196.190722221,0.233200964,0.091923,17.4005013,17.7007999,0.8493,-19.8497353,9.9775639,0.494606
8597,50774,-1,244.935564385,-0.47924509,0.059362,16.3542004,17.6604004,0.7818,-19.9331245,9.9787073,0.5581322
8598,50776,-1,244.925607986,-0.4558338,0.079005,16.829401,17.6604004,0.7818,-20.0750446,10.2919426,0.7529831
8811,51290,-1,246.858887125,-0.053595818,0.086023,17.6868,17.6658001,0.7826,-19.397686,10.2747154,0.9840298
8863,51488,-1,237.865911303,0.235595301,0.087763,17.3055,17.6767006,0.8824,-19.8455524,9.9333715,0.4926624
22089,86529,-1,195.875906256,0.390655256,0.07949,17.4204998,17.7007999,0.8791,-19.5009441,9.9452896,0.6594887
8601,50783,-1,245.367351214,-0.45708113,0.059077,15.3290997,17.6604004,0.8077,-20.919138,10.6588011,0.8123131
8750,51173,-1,242.446244875,-0.018501184,0.080469,16.3135014,17.6658001,0.808,-20.6248055,10.6361647,0.9444981
256892,708097,-1,58.016658979,0.036783138,0.082309,16.8082008,17.7798996,0.9587,-20.181736,10.4478168,0.9307709
8497,50583,-1,239.886103793,-0.423757457,0.120525,17.2922001,17.6602993,0.9085,-20.5645924,10.4464808,0.7648182
9473,53863,-1,195.22702975,-1.224238247,0.047345,17.8215008,17.7224998,1.0,-17.9783669,9.0809965,0.4115849
161458,426848,-1,219.069271561,-1.131195502,0.03977,17.4927006,17.7803001,0.8387,-17.9325199,9.0688362,0.4064026
158765,418873,-1,230.1041375,-1.042542699,0.053628,17.4707012,17.7656994,1.0,-18.6226578,9.1864033,0.2560234
10408,56511,-1,194.328434899,-0.774003468,0.04671,17.3547001,17.7155991,0.8963,-18.4290009,9.1872673,0.2522202
9325,53593,-1,186.477705338,-1.133398368,0.048664,17.7848015,17.7224007,0.8451,-18.1022072,8.9740982,0.2733383
9338,53610,-1,187.174648081,-1.143758367,0.042711,17.7173004,17.7224007,0.8451,-17.8592339,8.9985924,0.348238
9337,53608,-1,187.071892998,-1.115839784,0.032592,17.1159,17.7224007,0.8451,-17.8559208,8.9644232,0.3336887
9868,54616,-1,226.062858799,-1.051753147,0.037215,17.3269997,17.7658997,1.0,-17.9621792,8.953476,0.2743282
8750,51173,-1,242.446244875,-0.018501184,0.080469,16.3135014,17.6658001,0.808,-20.6248055,10.6361647,0.9444981
8753,51180,-1,242.544477745,-0.176941643,0.069359,16.0506001,17.6658001,0.808,-20.5525894,10.6078005,0.9536304
14711,67076,-1,225.959551842,0.565424402,0.02252,17.7097015,17.7134991,0.9,-16.4434586,8.4424086,0.3228569
25518,94896,-1,183.291345567,1.192326033,0.021303,17.6413002,17.6945,0.8494,-16.3381252,8.4579735,0.3978481
158300,417733,-1,233.61013555,-1.316742768,0.154406,15.4809999,17.7787991,0.8297,-22.967289,11.6587067,1.0245514
22112,86571,-1,197.393578501,0.314833279,0.083153,17.8875999,17.7007999,0.927,-19.1470356,9.6087093,0.3307228
8821,51313,-1,247.966787392,-0.090794968,0.046715,17.1640015,17.6658001,0.8462,-18.5616894,9.6000957,0.6915188
15018,67782,-1,248.022378516,0.456589178,0.163963,16.4700012,17.7136993,0.8071,-22.1280613,11.4044619,1.0947628
21244,84814,-1,144.864882399,0.309511978,0.150796,16.2860012,17.7887001,0.8486,-22.1184063,11.3793192,1.0662365
256891,708096,-1,58.000211824,0.016380795,0.082929,17.3206005,17.7798996,0.9587,-19.6831875,10.3056736,0.949131
8599,50780,-1,245.151628667,-0.505468116,0.068962,16.8556004,17.6604004,0.8077,-19.7330475,10.3001823,0.9702644
8808,51284,-1,246.605547231,-0.063450028,0.053993,17.2373009,17.6658001,0.7826,-18.8472061,9.4518576,0.4329758
20873,83054,-1,225.494379291,-0.114305473,0.040195,17.2897015,17.7066994,0.9275,-18.1190796,9.460351,0.7752819
8622,50826,-1,246.695640032,-0.510108011,0.044508,16.3703003,17.6604004,0.7826,-19.306036,9.6361065,0.4298935
256920,708465,-1,56.837614756,0.933113958,0.0704,17.3041,17.7880001,0.9587,-19.3629322,9.66395,0.4542675
9325,53593,-1,186.477705338,-1.133398368,0.048664,17.7848015,17.7224007,0.8451,-18.1022072,8.9740982,0.2733383
9338,53610,-1,187.174648081,-1.143758367,0.042711,17.7173004,17.7224007,0.8451,-17.8592339,8.9985924,0.348238
8601,50783,-1,245.367351214,-0.45708113,0.059077,15.3290997,17.6604004,0.8077,-20.919138,10.6588011,0.8123131
8750,51173,-1,242.446244875,-0.018501184,0.080469,16.3135014,17.6658001,0.808,-20.6248055,10.6361647,0.9444981
17654,75127,-1,216.443400748,-0.836713199,0.013755,17.6613007,17.7157001,0.8632,-15.3465586,8.1641798,0.5180769
78092,229576,-1,314.552121786,-7.281592328,0.019135,17.8698006,17.9008999,0.9034,-15.9375439,8.1646633,0.2961369
8622,50826,-1,246.695640032,-0.510108011,0.044508,16.3703003,17.6604004,0.7826,-19.306036,9.6361065,0.4298935
9322,53584,-1,185.635358236,-1.209904986,0.04932,16.5237999,17.7224007,0.8698,-19.3723736,9.636096,0.4202156
8634,50881,-1,249.49146879,-0.444785483,0.117633,16.1847,17.6604004,0.8071,-21.6279278,11.0944166,0.9557056
9798,54474,-1,213.813111954,-1.144211921,0.150167,16.778801,17.7635994,1.0,-21.6020031,11.0931807,1.0168705
22121,86588,-1,198.088746936,0.307921822,0.040445,17.0109005,17.7007999,0.7904,-18.4682808,9.1106281,0.1796856
161440,426812,-1,218.339303321,-1.051224945,0.029702,17.2896004,17.7803001,1.0,-17.4451847,9.1182995,0.6302757
256930,708501,-1,57.088745558,1.001303225,0.039761,16.1709003,17.7880001,0.9587,-19.1889076,10.0876465,0.8270988
22107,86566,-1,197.242158996,0.310133953,0.081231,17.5601006,17.7007999,0.927,-19.4022617,10.0829277,0.8711185
256937,708518,-1,57.248395099,0.925972653,0.035766,14.7732992,17.7880001,0.9587,-20.3596973,10.3511639,0.7414207
9048,51986,-1,237.61607603,0.695600496,0.09456,17.3843002,17.6716003,0.8377,-19.9207649,10.3860626,0.9190159
8445,46716,-1,55.053212786,0.885918235,0.038776,16.9188004,17.6917,0.9826,-18.4468079,9.3029785,0.446785
10915,57488,-1,222.972837296,-0.723449798,0.043748,16.9854012,17.7157001,0.9167,-18.6471233,9.3020601,0.3398724
8450,46747,-1,55.593666547,1.000068871,0.072278,17.2405014,17.6917,0.9826,-19.4933548,9.5765018,0.2907562
8821,51313,-1,247.966787392,-0.090794968,0.046715,17.1640015,17.6658001,0.8462,-18.5616894,9.6000957,0.6915188
8747,51169,-1,242.409487349,-0.01915834,0.123804,17.3822002,17.6658001,0.808,-20.5404396,10.5134439,0.7745972
8917,51609,-1,241.87796657,0.317386871,0.146994,17.3704014,17.6767006,0.8442,-20.9129505,10.4770489,0.6339359
8596,50773,-1,244.921955895,-0.503260975,0.152372,16.8049011,17.6604004,0.7818,-21.6029282,10.9919786,0.8903961
8615,50812,-1,246.034388841,-0.473288394,0.142443,16.592001,17.6604004,0.7826,-21.6612358,11.0007219,0.9207268
8616,50814,-1,246.22009726,-0.454588092,0.096644,17.2782001,17.6604004,0.7826,-20.0762672,10.4700832,0.9514923
8917,51609,-1,241.87796657,0.317386871,0.146994,17.3704014,17.6767006,0.8442,-20.9129505,10.4770489,0.6339359
8449,46745,-1,55.585487384,1.021469823,0.037566,16.1357002,17.6917,0.9826,-19.1321526,9.6884069,0.5488777
9623,54107,-1,201.811092056,-1.152910977,0.067204,17.3153,17.7224998,0.8957,-19.24613,9.6940546,0.530323
11646,59803,-1,200.661163383,-0.281908283,0.013886,15.9893999,17.7129993,0.979,-17.0602627,8.7392111,0.4264336
11931,60370,-1,215.872440631,-0.377673685,0.031813,17.4654007,17.7129993,0.8271,-17.4676971,8.7129946,0.1652603
9736,54360,-1,210.517254763,-1.207838635,0.024536,17.4854012,17.7635994,0.9286,-16.7633724,8.8851128,0.6323051
9847,54567,-1,223.599517899,-1.129849679,0.023146,16.6186008,17.7660007,0.8947,-17.5981369,8.8706217,0.3143215
11931,60370,-1,215.872440631,-0.377673685,0.031813,17.4654007,17.7129993,0.8271,-17.4676971,8.7129946,0.1652603
16525,73104,-1,157.844727,-1.044273708,0.029024,17.4699001,17.7222004,0.8696,-17.2607002,8.6973104,0.3495903
8596,50773,-1,244.921955895,-0.503260975,0.152372,16.8049011,17.6604004,0.7818,-21.6029282,10.9919786,0.8903961
8615,50812,-1,246.034388841,-0.473288394,0.142443,16.592001,17.6604004,0.7826,-21.6612358,11.0007219,0.9207268
8862,51487,-1,237.811413186,0.293000642,0.032138,15.6820993,17.6767006,0.8824,-19.2184963,9.842845,0.691597
8752,51178,-1,242.491862596,-0.1055788,0.079741,17.6169014,17.6658001,0.808,-19.3133984,9.8302727,0.6303883
10948,57568,-1,227.24118977,-0.704659753,0.037797,17.1090012,17.7157993,0.8923,-18.1897831,9.1601305,0.3594742
11833,60154,-1,212.471356523,-0.383979747,0.054461,17.8099003,17.7129993,0.9202,-18.3055134,9.1438637,0.3077736
22098,86547,-1,196.60842627,0.276750096,0.090277,17.2224998,17.7007999,0.8493,-19.985836,10.0255032,0.5478172
8458,46796,-1,56.150921716,0.979238841,0.104442,17.1953011,17.6917,0.9826,-20.3334637,10.0154715,0.4295654
8595,50770,-1,244.873927693,-0.507236044,0.153551,17.4332008,17.6604004,0.7818,-21.0023365,10.8382053,0.9683914
8613,50808,-1,245.97846587,-0.483462962,0.093617,16.0452003,17.6604004,0.7826,-21.2370396,10.8313894,0.9080162
256875,708045,-1,57.452678503,0.044332445,0.135111,17.4696007,17.7798996,0.9587,-20.6505203,10.556778,0.8042469
256919,708464,-1,56.781394626,1.00033171,0.039818,15.0824995,17.7880001,0.9587,-20.2707615,10.5440025,0.9718227
14939,67594,-1,242.162482131,0.456229955,0.024575,17.7522011,17.7136993,0.808,-16.5507774,8.2162056,0.0215206
18315,77301,-1,174.100041945,-0.496831343,0.022216,17.6738014,17.6825008,0.8392,-16.4380798,8.2278147,0.0795288
8863,51488,-1,237.865911303,0.235595301,0.087763,17.3055,17.6767006,0.8824,-19.8455524,9.9333715,0.4926624
22089,86529,-1,195.875906256,0.390655256,0.07949,17.4204998,17.7007999,0.8791,-19.5009441,9.9452896,0.6594887
256962,708625,-1,58.42783044,0.932006712,0.036937,16.3185005,17.7880001,0.9587,-18.8838501,9.8794613,0.8778133
8665,51004,-1,237.595975671,-0.006639839,0.083041,17.5606003,17.6658001,0.8824,-19.4594135,9.8907766,0.5966778
9369,53666,-1,189.693695637,-1.24946638,0.081154,17.7842999,17.6664009,1.0,-19.1839123,9.7568073,0.6387863
9531,53962,-1,198.183682059,-1.134034758,0.040534,16.5538006,17.7224998,0.7904,-18.8596554,9.7357388,0.7120228
8752,51178,-1,242.491862596,-0.1055788,0.079741,17.6169014,17.6658001,0.808,-19.3133984,9.8302727,0.6303883
9444,53799,-1,193.029531812,-1.059923033,0.087403,17.5359001,17.7224998,0.9239,-19.6034355,9.8051062,0.4908085
9736,54360,-1,210.517254763,-1.207838635,0.024536,17.4854012,17.7635994,0.9286,-16.7633724,8.8851128,0.6323051
10442,56582,-1,197.184506096,-0.766834962,0.018677,16.7894001,17.7155991,0.927,-16.9119205,8.8904648,0.6282425
20627,82606,-1,213.07907718,-0.122684451,0.017454,17.2252007,17.7066002,0.9474,-16.3725052,8.3294125,0.2852287
23982,91059,-1,201.879549488,0.739126064,0.013807,16.9250011,17.7000008,0.8957,-16.1052837,8.3134346,0.3364973
9337,53608,-1,187.071892998,-1.115839784,0.032592,17.1159,17.7224007,0.8451,-17.8559208,8.9644232,0.3336887
9325,53593,-1,186.477705338,-1.133398368,0.048664,17.7848015,17.7224007,0.8451,-18.1022072,8.9740982,0.2733383
9768,54419,-1,211.944820766,-1.049970682,0.026007,17.4134998,17.7224998,0.8889,-17.0233154,8.7869902,0.3910236
12049,60620,-1,222.728886955,-0.369014441,0.026775,17.5373001,17.7131004,0.9167,-16.9823112,8.7832985,0.4233437
8671,51014,-1,237.945146771,-0.105174657,0.054457,14.7428999,17.6658001,0.8824,-21.3074932,10.9658136,0.9802723
8461,46808,-1,56.243410911,0.936543274,0.130701,16.6780014,17.6917,0.9826,-21.3741474,10.9504528,0.9631939
22093,86537,-1,196.190722221,0.233200964,0.091923,17.4005013,17.7007999,0.8493,-19.8497353,9.9775639,0.494606
8597,50774,-1,244.935564385,-0.47924509,0.059362,16.3542004,17.6604004,0.7818,-19.9331245,9.9787073,0.5581322
8754,51181,-1,242.610627048,-0.200512862,0.119815,17.5151997,17.6658001,0.808,-20.3228302,10.4322176,0.7847233
9011,51797,-1,247.622419112,0.378069285,0.090964,17.1408997,17.6767006,0.8462,-20.0777245,10.3997526,0.8606052
20627,82606,-1,213.07907718,-0.122684451,0.017454,17.2252007,17.7066002,0.9474,-16.3725052,8.3294125,0.2852287
23982,91059,-1,201.879549488,0.739126064,0.013807,16.9250011,17.7000008,0.8957,-16.1052837,8.3134346,0.3364973
9325,53593,-1,186.477705338,-1.133398368,0.048664,17.7848015,17.7224007,0.8451,-18.1022072,8.9740982,0.2733383
9338,53610,-1,187.174648081,-1.143758367,0.042711,17.7173004,17.7224007,0.8451,-17.8592339,8.9985924,0.348238
9531,53962,-1,198.183682059,-1.134034758,0.040534,16.5538006,17.7224998,0.7904,-18.8596554,9.7357388,0.7120228
9779,54439,-1,212.700420305,-1.144420448,0.054306,16.516901,17.7700005,1.0,-19.5890903,9.7128401,0.3856068
9746,54378,-1,210.761828496,-1.0946018,0.032483,17.6396008,17.7224998,0.8889,-17.3536282,8.5594702,0.0993423
10335,56377,-1,189.979812798,-0.799705472,0.014821,16.5622005,17.7155991,0.9438,-16.6706505,8.5466022,0.381422
8973,51722,-1,244.683654235,0.355313692,0.031416,17.2933998,17.6767006,0.7818,-17.6111412,8.8494663,0.2776947
9847,54567,-1,223.599517899,-1.129849679,0.023146,16.6186008,17.7660007,0.8947,-17.5981369,8.8706217,0.3143215
8682,51036,-1,238.931876736,-0.15255137,0.085452,17.6729012,17.6658001,0.8083,-19.3974075,10.1405611,0.8786907
9050,51990,-1,237.876890901,0.701509517,0.093483,17.4511013,17.6716003,0.8824,-19.8321438,10.1117601,0.6675606
8238,45656,-1,44.288792331,0.893492592,0.072499,17.4025002,17.6499004,0.9565,-19.3186893,9.7907448,0.5966492
8861,51486,-1,237.79941025,0.297329851,0.03354,16.0007,17.6767006,0.8824,-18.9890404,9.7634363,0.6868896
8998,51766,-1,246.524216414,0.352313557,0.052125,17.4573002,17.6767006,0.7826,-18.5532951,9.3724613,0.5063915
9661,54191,-1,204.805223704,-1.12092031,0.014835,14.8254995,17.7224998,0.7953,-18.408659,9.3544655,0.5124302
11623,59763,-1,199.505527171,-0.301930363,0.032342,17.4444008,17.7129993,0.9306,-17.4962673,8.9396467,0.4368858
11846,60174,-1,212.848062008,-0.300509212,0.025959,16.7981014,17.7129993,0.9202,-17.6515007,8.913352,0.3261032
8461,46808,-1,56.243410911,0.936543274,0.130701,16.6780014,17.6917,0.9826,-21.3741474,10.9504528,0.9631939
9586,54052,-1,200.184320847,-1.097785843,0.115763,16.4573002,17.7224998,0.8105,-21.3166218,10.9513674,0.9843216
20292,81978,-1,189.522234565,-0.0270188,0.01251,13.8479996,17.7064991,0.9438,-18.8968029,9.9107819,0.7773533
8863,51488,-1,237.865911303,0.235595301,0.087763,17.3055,17.6767006,0.8824,-19.8455524,9.9333715,0.4926624
8785,51234,-1,243.583203908,-0.031562947,0.030811,15.1700001,17.6658001,0.8473,-19.627882,10.2057285,0.9137402
8809,51285,-1,246.620131048,-0.020245512,0.084402,16.9162998,17.6658001,0.7826,-20.1368217,10.1820745,0.6676502
19419,80403,-1,141.485683397,-0.084930419,0.017348,17.6583004,17.7800999,0.8834,-15.9307423,8.0879736,0.2204857
32992,115809,-1,185.169029188,-3.533352108,0.010962,17.2175999,17.6499004,0.8355,-15.3763237,8.0694351,0.4477043
20294,81980,-1,189.455792038,-0.157705823,0.138616,16.9138012,17.7064991,0.9438,-21.2751541,10.8862219,0.9173203
9010,51792,-1,247.541103902,0.380767888,0.114128,16.6148014,17.6767006,0.8462,-21.1260147,10.8860512,0.9891319
256937,708518,-1,57.248395099,0.925972653,0.035766,14.7732992,17.7880001,0.9587,-20.3596973,10.3511639,0.7414207
8790,51245,-1,244.330854681,-0.082003581,0.108137,16.9910011,17.6658001,0.7818,-20.6185284,10.3713903,0.6335182
256951,708558,-1,57.674728709,1.040749113,0.037114,14.5717001,17.7880001,0.9587,-20.6376915,10.5969257,0.8992844
8753,51180,-1,242.544477745,-0.176941643,0.069359,16.0506001,17.6658001,0.808,-20.5525894,10.6078005,0.9536304
8445,46716,-1,55.053212786,0.885918235,0.038776,16.9188004,17.6917,0.9826,-18.4468079,9.3029785,0.446785
10296,56318,-1,187.973149712,-0.743559195,0.048226,17.3589001,17.7155991,0.9355,-18.4831028,9.277688,0.3644562
256932,708504,-1,57.101399689,0.994942643,0.038836,17.0393009,17.7880001,0.9587,-18.2707462,9.5156078,0.722311
8667,51006,-1,237.707362165,-0.117288592,0.054926,16.9808006,17.6658001,0.8824,-19.1542988,9.5058012,0.3726692
256920,708465,-1,56.837614756,0.933113958,0.0704,17.3041,17.7880001,0.9587,-19.3629322,9.66395,0.4542675
8449,46745,-1,55.585487384,1.021469823,0.037566,16.1357002,17.6917,0.9826,-19.1321526,9.6884069,0.5488777
256920,708465,-1,56.837614756,0.933113958,0.0704,17.3041,17.7880001,0.9587,-19.3629322,9.66395,0.4542675
22122,86590,-1,198.110836425,0.410291559,0.063804,17.4577999,17.7007999,0.7904,-18.9780254,9.6732502,0.5688992
11623,59763,-1,199.505527171,-0.301930363,0.032342,17.4444008,17.7129993,0.9306,-17.4962673,8.9396467,0.4368858
11846,60174,-1,212.848062008,-0.300509212,0.025959,16.7981014,17.7129993,0.9202,-17.6515007,8.913352,0.3261032
256948,708546,-1,57.556332816,0.925412814,0.118098,17.027401,17.7880001,0.9587,-20.7921963,10.7980518,0.9858036
256961,708624,-1,58.387106523,1.042564641,0.076243,15.4377995,17.7880001,0.9587,-21.3863945,10.7922049,0.7743225
22094,86538,-1,196.340080997,0.28896557,0.083559,17.7469997,17.7007999,0.8493,-19.3006096,9.5420847,0.3400955
9919,54706,-1,229.206789383,-1.093703111,0.050793,17.2849998,17.7658005,0.8363,-18.65798,9.5306101,0.5804348
256894,708105,-1,58.153254182,0.190752688,0.150679,17.1944008,17.7798996,0.9587,-21.135149,10.579278,0.6415863
256951,708558,-1,57.674728709,1.040749113,0.037114,14.5717001,17.7880001,0.9587,-20.6376915,10.5969257,0.8992844
9011,51797,-1,247.622419112,0.378069285,0.090964,17.1408997,17.6767006,0.8462,-20.0777245,10.3997526,0.8606052
256887,708092,-1,57.899895456,0.090739024,0.134488,17.5122013,17.7798996,0.9587,-20.5942612,10.412818,0.7388859
9531,53962,-1,198.183682059,-1.134034758,0.040534,16.5538006,17.7224998,0.7904,-18.8596554,9.7357388,0.7120228
9779,54439,-1,212.700420305,-1.144420448,0.054306,16.516901,17.7700005,1.0,-19.5890903,9.7128401,0.3856068
8596,50773,-1,244.921955895,-0.503260975,0.152372,16.8049011,17.6604004,0.7818,-21.6029282,10.9919786,0.8903961
8615,50812,-1,246.034388841,-0.473288394,0.142443,16.592001,17.6604004,0.7826,-21.6612358,11.0007219,0.9207268
256890,708095,-1,57.944209245,0.077146969,0.167167,17.0663013,17.7798996,0.9587,-21.5648727,11.0386839,0.9632092
9476,53872,-1,195.823515685,-1.176175357,0.168431,17.4365997,17.7224998,0.8493,-21.2299767,11.0379934,1.049942
8785,51234,-1,243.583203908,-0.031562947,0.030811,15.1700001,17.6658001,0.8473,-19.627882,10.2057285,0.9137402
8809,51285,-1,246.620131048,-0.020245512,0.084402,16.9162998,17.6658001,0.7826,-20.1368217,10.1820745,0.6676502
22098,86547,-1,196.60842627,0.276750096,0.090277,17.2224998,17.7007999,0.8493,-19.985836,10.0255032,0.5478172
8458,46796,-1,56.150921716,0.979238841,0.104442,17.1953011,17.6917,0.9826,-20.3334637,10.0154715,0.4295654
11623,59763,-1,199.505527171,-0.301930363,0.032342,17.4444008,17.7129993,0.9306,-17.4962673,8.9396467,0.4368858
11846,60174,-1,212.848062008,-0.300509212,0.025959,16.7981014,17.7129993,0.9202,-17.6515007,8.913352,0.3261032
8747,51169,-1,242.409487349,-0.01915834,0.123804,17.3822002,17.6658001,0.808,-20.5404396,10.5134439,0.7745972
9054,52007,-1,238.539947559,0.676395718,0.093705,16.776701,17.6716003,0.8083,-20.5099277,10.4938965,0.8062572
161458,426848,-1,219.069271561,-1.131195502,0.03977,17.4927006,17.7803001,0.8387,-17.9325199,9.0688362,0.4064026
10675,56990,-1,209.429148892,-0.762592203,0.029615,16.5580006,17.7157001,0.9052,-18.2044926,9.0482607,0.2409382
8861,51486,-1,237.79941025,0.297329851,0.03354,16.0007,17.6767006,0.8824,-18.9890404,9.7634363,0.6868896
22116,86577,-1,197.637598065,0.303912672,0.06273,17.0768013,17.7007999,0.927,-19.3253193,9.7759027,0.5924473
15003,67729,-1,246.252529721,0.440860548,0.017249,16.3966999,17.7136993,0.7826,-17.1724243,8.6241465,0.298542
15803,69871,-1,198.534263504,0.937415593,0.029781,17.743,17.7122002,0.9655,-17.0234985,8.6380615,0.3187084
8859,51484,-1,237.719281547,0.401331649,0.032799,17.0415001,17.6767006,0.8824,-17.8984032,9.3379307,0.742075
9661,54191,-1,204.805223704,-1.12092031,0.014835,14.8254995,17.7224998,0.7953,-18.408659,9.3544655,0.5124302
8749,51172,-1,242.44633026,-0.08433306,0.06998,16.9568005,17.6658001,0.808,-19.6665478,10.2181759,0.9045906
8785,51234,-1,243.583203908,-0.031562947,0.030811,15.1700001,17.6658001,0.8473,-19.627882,10.2057285,0.9137402
14939,67594,-1,242.162482131,0.456229955,0.024575,17.7522011,17.7136993,0.808,-16.5507774,8.2162056,0.0215206
22856,89077,-1,136.210923102,0.743384089,0.012687,17.1816006,17.7726002,0.9074,-15.6966286,8.203866,0.4069281
14711,67076,-1,225.959551842,0.565424402,0.02252,17.7097015,17.7134991,0.9,-16.4434586,8.4424086,0.3228569
25518,94896,-1,183.291345567,1.192326033,0.021303,17.6413002,17.6945,0.8494,-16.3381252,8.4579735,0.3978481
8238,45656,-1,44.288792331,0.893492592,0.072499,17.4025002,17.6499004,0.9565,-19.3186893,9.7907448,0.5966492
8861,51486,-1,237.79941025,0.297329851,0.03354,16.0007,17.6767006,0.8824,-18.9890404,9.7634363,0.6868896
22093,86537,-1,196.190722221,0.233200964,0.091923,17.4005013,17.7007999,0.8493,-19.8497353,9.9775639,0.494606
8597,50774,-1,244.935564385,-0.47924509,0.059362,16.3542004,17.6604004,0.7818,-19.9331245,9.9787073,0.5581322
158765,418873,-1,230.1041375,-1.042542699,0.053628,17.4707012,17.7656994,1.0,-18.6226578,9.1864033,0.2560234
10408,56511,-1,194.328434899,-0.774003468,0.04671,17.3547001,17.7155991,0.8963,-18.4290009,9.1872673,0.2522202
8238,45656,-1,44.288792331,0.893492592,0.072499,17.4025002,17.6499004,0.9565,-19.3186893,9.7907448,0.5966492
8861,51486,-1,237.79941025,0.297329851,0.03354,16.0007,17.6767006,0.8824,-18.9890404,9.7634363,0.6868896
256894,708105,-1,58.153254182,0.190752688,0.150679,17.1944008,17.7798996,0.9587,-21.135149,10.579278,0.6415863
256951,708558,-1,57.674728709,1.040749113,0.037114,14.5717001,17.7880001,0.9587,-20.6376915,10.5969257,0.8992844
22093,86537,-1,196.190722221,0.233200964,0.091923,17.4005013,17.7007999,0.8493,-19.8497353,9.9775639,0.494606
8597,50774,-1,244.935564385,-0.47924509,0.059362,16.3542004,17.6604004,0.7818,-19.9331245,9.9787073,0.5581322
8497,50583,-1,239.886103793,-0.423757457,0.120525,17.2922001,17.6602993,0.9085,-20.5645924,10.4464808,0.7648182
8754,51181,-1,242.610627048,-0.200512862,0.119815,17.5151997,17.6658001,0.808,-20.3228302,10.4322176,0.7847233
10751,57116,-1,213.454656017,-0.775200119,0.119527,15.8808994,17.7157001,0.947,-21.9719639,11.2435379,1.0256023
10643,56931,-1,206.470156743,-0.768753044,0.148742,16.453001,17.7155991,0.9401,-21.9143581,11.2334585,1.0144711
8863,51488,-1,237.865911303,0.235595301,0.087763,17.3055,17.6767006,0.8824,-19.8455524,9.9333715,0.4926624
22089,86529,-1,195.875906256,0.390655256,0.07949,17.4204998,17.7007999,0.8791,-19.5009441,9.9452896,0.6594887
256891,708096,-1,58.000211824,0.016380795,0.082929,17.3206005,17.7798996,0.9587,-19.6831875,10.3056736,0.949131
8598,50776,-1,244.925607986,-0.4558338,0.079005,16.829401,17.6604004,0.7818,-20.0750446,10.2919426,0.7529831
22112,86571,-1,197.393578501,0.314833279,0.083153,17.8875999,17.7007999,0.927,-19.1470356,9.6087093,0.3307228
8821,51313,-1,247.966787392,-0.090794968,0.046715,17.1640015,17.6658001,0.8462,-18.5616894,9.6000957,0.6915188
256892,708097,-1,58.016658979,0.036783138,0.082309,16.8082008,17.7798996,0.9587,-20.181736,10.4478168,0.9307709
8497,50583,-1,239.886103793,-0.423757457,0.120525,17.2922001,17.6602993,0.9085,-20.5645924,10.4464808,0.7648182
17654,75127,-1,216.443400748,-0.836713199,0.013755,17.6613007,17.7157001,0.8632,-15.3465586,8.1641798,0.5180769
34168,118469,-1,197.275564621,-2.642948192,0.012989,16.9737015,17.6907997,0.8247,-15.9832354,8.1585703,0.2841549
